Title,Note,Id,Date de Sortie,Age Rating,Franchise,Genres,Hypes,nb_languages,nb_platforms,Themes,Collection,Graphismes,Publisher,Developer,Multiplayer,Perspective,Similar Games,Game Engine,Summary,Storyline
Runbow,82,11215,2015,Tout Public,NA,"['Platform', 'Racing', 'Adventure', 'Indie']",0,7,8,"['Action', 'Comedy', 'Party']",Yes,2073600,"['CrossFunction', 'Headup Games', '13AM Games']",['13AM Games'],Yes,Side view,"[19150, 20329, 20342, 24426, 28070, 36198, 55190, 56033, 77529, 105011]",Unity,"Runbow is an action party game with a unique art style and a never-before seen colour mechanic that will keep you running back for more. Platforms and obstacles appear and disappear as the background colour changes, so if you can’t see something, it doesn’t exist. Whether you're playing alone or with friends, Runbow is fast, frantic, and a lot of fun.

Players can race against each other in The Runbow Run, or go head to head in a number of different modes including King of the Hill and Arena to name a few. Use the Wii U GamePad to become the malevolent ColourMaster controlling the colours and the obstacles in the level, or tackle our toughest game mode, The Bowhemoth, a 30+ minute platforming challenge that will put the patience and skill of even the toughest players to the test.

If dozens of game modes, hundreds of unlockable costumes, and a crazy, colourful gaming challenge sounds like fun, then you better get ready to Runbow!",
Hotel Transylvania 3: Monsters Overboard,55,86151,2018,Tout Public,NA,"['Platform', 'Role-playing (RPG)', 'Adventure', 'Arcade']",0,8,4,"['Action', 'Comedy', 'Kids']",Yes,2073600,['Outright Games'],['Torus Games'],NA,Third person,"[19164, 24426, 55199, 56033, 80916, 81183, 81249, 89597, 96217, 106987]",NA,"Dracula, Mavis and their monster friends are marooned on the mysterious Lost Islands – and only you, in command of lovable little creatures, the Impa, can save them! Explore the islands, discover new Impa abilities, and rescue Frankenstein, Murray and Wayne from fearsome enemies. But hurry – the Drac-Pack’s lives are at stake!",
Hunting Simulator,58,27697,2017,16 year,NA,"['Shooter', 'Simulator', 'Sport', 'Strategy', 'Adventure']",0,28,4,[],Yes,2073600,"['Bigben Interactive', 'Nacon']",['Neopica'],NA,NA,"[17379, 25311, 26145, 26574, 35994, 36346, 65827, 79134, 103232, 109339]",NA,"Hunting Simulator presents 35 species throughout 12 areas, including well-known hunting regions such as the mountains of Colorado, the oak forests of France, and the snowy plains of Alaska. Each environment is populated by superbly modeled animals brought to life with behaviors from a realistic AI. Hunt solo in campaign, free hunt, and shooting practice modes, or join up to two others for online co-op.",
Indie Pogo,N/A,67203,2018,NA,NA,"['Platform', ""Hack and slash/Beat 'em up"", 'Indie']",0,1,1,['Action'],Yes,NA,['Lowe Bros. Studios'],['Lowe Bros. Studios'],NA,Side view,"[20342, 24426, 28070, 29032, 55173, 55190, 56033, 89597, 111130, 113895]",NA,"""Indie Pogo is a platform brawler game for 2-4 players about bouncing, ricocheting, and pogoing your friends into oblivion!

It’s sort of like if we replaced the cast of Smash Bros. with 30+ indie fighters and gave them all trampolines to fight on.

Inspired by games like Super Smash Bros, Legend of the Mystical Ninja, and League of Legends, we are developing a competitive yet quirky game that is easy to learn yet difficult to master.

After collaborating with over 50 studios across 15 different countries, we're striving to create the ultimate indie crossover!""",
Shining Resonance Refrain,67,75865,2018,Tout Public,NA,"['Role-playing (RPG)', 'Adventure']",1,12,4,"['Action', 'Fantasy']",Yes,2073600,"['Sega Games', 'Sega']","['Media.Vision', 'O-TWO Inc.']",NA,NA,"[28010, 55038, 55199, 81249, 96217, 101608, 103168, 103303, 106987, 113360]",NA,"A remastered version of the game Shining Resonance released in 2014 on the PlayStation 3. It includes, all the DLCs, a 'refrain mode', a higher resolution that runs at 60fps, rebalanced gameplay, new costumes and a new theme song.",
Warhammer: Vermintide 2,82,55189,2018,18 year,NA,"['Shooter', 'Role-playing (RPG)', 'Adventure', 'Indie']",2,19,3,['Action'],Yes,8294400,['Fatshark'],['Fatshark'],Yes,First person,"[28309, 35994, 47823, 55038, 80916, 96217, 105049, 105269, 106987, 107318]",NA,Warhammer: Vermintide 2 is the sequel to the critically acclaimed Vermintide. It's time for players to return to the memorable first-person co-op experience with intense world class melee action.,
Captain Toad: Treasure Tracker,81,7337,2014,Tout Public,NA,"['Platform', 'Puzzle', 'Strategy']",3,5,1,"['Action', 'Fantasy']",Yes,2073600,['Nintendo'],"['Nintendo EAD Software Development Group No.2', 'Nintendo']",NA,Third person,"[7344, 20342, 24426, 27092, 28070, 55190, 56033, 110503, 119156, 120184]",NA,"The intrepid Captain Toad sets off on his own adventure for the very first time through a wide variety of tricky, enemy-infested, maze-like stages to find hidden gems and nab elusive gold stars.",
Octopath Traveler,83,26765,2018,16 year,NA,"['Role-playing (RPG)', 'Adventure']",14,20,4,['Fantasy'],Yes,518400,"['Square Enix', 'Nintendo']",['Square Enix'],NA,Bird view / Isometric,"[55038, 55199, 81249, 96217, 99118, 103168, 103303, 106987, 113360, 115653]",Unreal Engine 4,"A role-playing game from the Bravely Default team is being developed exclusively for the Nintendo Switch. They have brought a new world to life through a mix of CG, pixel art, and ""HD-2D"" visuals.","Embark on a vast new role-playing adventure as one of eight travelers, all with their own origins, paths, and goals. Where to begin? Who to team up with? Where to go next? Only you can decide.

Each traveler can use a distinct Path Action, a specialized way of achieving objectives and interacting with people you encounter. The warrior can ""challenge"" people to a duel, whereas the dancer can ""allure"" others to follow her, even into battle!"
Adventure Time: Pirates of the Enchiridion,62,78149,2018,Tout Public,NA,"['Fighting', 'Role-playing (RPG)', 'Adventure']",4,5,5,"['Action', 'Kids', 'Open world']",Yes,2073600,['Outright Games'],['Climax Studios'],NA,NA,"[19164, 26574, 55199, 81249, 96217, 101608, 103303, 106987, 114145, 115653]",NA,"The Land of Ooo is underwater, and it’s up to Finn and Jake to find out why. Join our heroes as they explore dangerous waters, search for clues, interrogate pirates and fight bad guys to solve this wet, wet mystery and save the day!",
Sonic Mania Plus,87,94873,2018,Tout Public,NA,['Platform'],0,0,3,"['Action', 'Fantasy']",Yes,2407500,"['Sega', 'Sega Games']",['Headcannon'],Yes,Side view,"[24426, 28070, 29032, 54775, 55199, 81551, 96217, 106987, 113636, 120184]",NA,"Sonic Mania Plus is an updated version of Sonic Mania that includes the Encore DLC. Digital versions of Sonic Mania on all platforms can be upgraded to Sonic Mania Plus by purchasing the Encore DLC separately.

Plus is also available as a physical release and marks the first time any version of Sonic Mania was available on physical media. Released for Xbox One, PlayStation 4 and Switch, in addition to including the complete version of Sonic Mania Plus on a disc/cartridge it also comes packaged with a reversible cover with alternate box art, an art book and a holographic outer sleeve.",
Touhou Genso Wanderer: Reloaded,64,86645,2016,16 year,NA,"['Role-playing (RPG)', 'Turn-based strategy (TBS)', 'Adventure', 'Indie', 'Visual Novel']",0,9,4,"['Action', 'Fantasy']",Yes,2073600,"['Mediascape', 'AQUA STYLE', 'NIS America']",['AQUA STYLE'],NA,Bird view / Isometric,"[46722, 105447, 142878, 142894, 173124, 206929, 206935, 206942, 206946, 206958]",NA,"""Join the colorful cast of Touhou characters on an incredible journey through the Tower of Desire! Touhou Genso Wanderer Reloaded is the definitive edition of a roguelike masterpiece, filled with new dungeons to explore, new items to collect, and new faces to meet!

Newcomers and veterans of the Touhou series will love journeying through the land of Gensokyo with Reimu Hakurei, the shrine maiden of the Hakurei Shrine, as well as new faces such as the spunky magician Marisa Kirisame, and wind priestess Sanae Kochiya!

And now, with a ton of new content, new and veteran players can experience the world of Touhou in the complete edition of Touhou Genso Wanderer!""","One day, a heavy rain poured down on Gensokyo.
Reimu Hakurei looked for shelter in a shop called ""Kourindo,"" but all she found there was trouble.
Rinnosuke Morichika, the owner of the shop, started acting strange and suddenly attacked her.
Reimu's skills were no match for his newfound power, and she found herself on the ropes.
She retreated back to her home, the Hakurei Shrine. Then, with the help of the sage, Kasen Ibaraki, she headed back to Kourindo to investigate the mysterious tower that had appeared there and bring Rinnosuke back to his senses.
Now the curtains rise on a new incident to threaten Gensokyo, the battle over the Gold Sphere."
Closed Nightmare,N/A,82371,2018,18 year,NA,"['Point-and-click', 'Puzzle', 'Adventure']",1,0,2,"['Horror', 'Thriller', 'Mystery']",Yes,NA,['Nippon Ichi Software'],['Nippon Ichi Software'],NA,First person,"[236, 13189, 18011, 25222, 25646, 27725, 54678, 55984, 81275, 107614]",NA,A live action adventure horror game from Nippon Ichi Software.,
Mega Man X Legacy Collection,84,96252,2018,Tout Public,NA,"['Shooter', 'Platform']",0,12,4,"['Action', 'Science fiction']",Yes,14152000,['Capcom'],['Capcom'],NA,Side view,"[1877, 12539, 28070, 55038, 57187, 68286, 103301, 105269, 107318, 113362]",MT Framework,"Mega Man X Legacy Collection includes the legendary 16-bit titles and the series’ exciting foray into 32-bits: Mega Man X, Mega Man X2, Mega Man X3, and Mega Man X4. The heroic robot grows stronger as he takes down Mavericks and steals their weapons, and also has the ability to dash and wall jump for thrilling, fast-paced combat. Mega Man X’s mysterious friend, Zero, also joins the fray as a playable character later in this collection.",
The Banner Saga 3,82,26940,2018,16 year,NA,"['Role-playing (RPG)', 'Simulator', 'Strategy', 'Turn-based strategy (TBS)', 'Tactical', 'Indie']",2,21,7,"['Fantasy', 'Historical']",Yes,2073600,['Versus Evil'],['Stoic'],NA,Bird view / Isometric,"[13196, 14394, 18623, 19404, 23345, 26268, 36258, 36553, 79134, 102163]",The Banner Saga Engine,"Banner Saga 3 is the final dramatic chapter in the mature, story-driven Viking RPG series which has won over 20 awards and has been nominated for 4 BAFTA awards. As the world continues to crumble around you, who can you trust, how will you protect your allies and what choices will you make as the Darkness draws near?","Witness the Banner Saga as you’ve never seen it before as a dark force takes over and effects everything you’ve come to know in the beautifully hand-painted finale of the trilogy. 
Choose new playable characters to join your party, including dredge heroes! Take advantage of new upgrade options as they progress in battle. 
Deeper strategic combat with the new battle waves system against a myriad of new enemies.The valka spear and heroic titles let players customize their playstyle even further. 
Drive your own narrative as you carry over your choices from both Banner Sagas 1 & 2, leading to different climatic endings in this final chapter. No hero is safe."
The Persistence,75,37282,2018,18 year,NA,"['Adventure', 'Indie']",2,37,5,"['Action', 'Science fiction', 'Horror', 'Survival']",Yes,2073600,['Firesprite Ltd'],['Firesprite Ltd'],NA,First person,"[11668, 19150, 25300, 25311, 25646, 26658, 105269, 107318, 109550, 111130]",NA,"""The Persistence is First Person Stealth Horror exclusively for PS4 & PSVR.

The Persistence is procedurally generated. Every time you die and a new character is awoken by IRIS, the layout of the ship has changed. Every life will play out differently, with different enemies to face, items to find and power-ups to collect.

Survival requires you to be stealthy and VR is the perfect match for this. Sneaking around and hiding behind cover; it's second nature in VR to just lean round or peek over cover to gain the advantage Your friends can also help out by connecting to the game with their phone or tablet and hacking into the ship's computer. Once in the ship's system, players get to control doors, freeze or distract enemies, disable traps and find hidden items to scavenge for the VR player. Be aware though, sometimes the tablet player gets rewarded if you die, do you trust your friends?""","""Set on board a deep space scientific vessel called The Persistence in the year 2521, the ship arrives at the site of a collapsing star 17,000 light years from earth. While conducting a major experiment, a horrific incident occurs mutating many of the crew. As The Persistence is pulled into the gravity of the collapsing star, the ship's computer, 'IRIS' wakes remaining members of the crew from cryogenic sleep - one at a time. Can you stay alive long enough to save The Persistence?"""
Ys: Memories of Celceta,82,15457,2012,Tout Public,NA,['Role-playing (RPG)'],0,5,2,"['Action', 'Fantasy']",Yes,1190700,"['Nihon Falcom', 'XSEED Games', 'NIS America']",['Nihon Falcom'],NA,Third person,"[660, 11231, 19150, 19164, 22387, 24426, 28010, 36198, 96217, 106987]",NA,"A bustling town deep in the frontier at the foot of an endless sea of trees... It is into this wild and untamed setting that a young man collapses, memories gone and only his name to guide him.

Bereft of his past, Adol Cristin wanders the town of Casnan searching for clues to his identity. Joined by an information dealer who claims to have known him, the young adventurer helps rescue doomed miners from a collapse; an act which attracts the attention of the Romun Army general in town. Impressed with their skills, the pair is enlisted to explore the Great Forest and map the vast expanses of Celceta – a task which many have attempted in the past, but from which none have ever returned alive.

Alone in this strange and uncharted frontier, Adol must brave the perilous sea of trees as he struggles to regain his memories and decide whom he can trust, and who is simply attempting to take advantage of his memory loss in order to deceive him...",
Heaven Will Be Mine,N/A,69482,2018,NA,NA,"['Role-playing (RPG)', 'Adventure', 'Indie', 'Visual Novel']",0,2,4,['Science fiction'],Yes,1190400,['Pillow Fight'],"['Worst Girls Games', 'Pillow Fight']",NA,Third person,"[17130, 22387, 25311, 36198, 55190, 56033, 96217, 105269, 106987, 107318]",NA,"Heaven Will Be Mine is a queer science fiction mecha visual novel from the creators of queer cult horror visual novel We Know The Devil, about joyriding mecha, kissing your enemies, and fighting gravity’s pull. Follow three women piloting giant robots in the last days of an alternate 1980s space program fighting for humanity’s future—or ditching their jobs to make out with each other instead.",
Mobile Suit Gundam: Battle Operation 2,N/A,68285,2019,Tout Public,NA,['Shooter'],2,13,3,"['Action', 'Science fiction']",Yes,8294400,"['Bandai Namco Entertainment', 'Bandai Namco Entertainment']","['B.B. Studio', 'Bandai Namco Entertainment']",Yes,Third person,"[306, 26227, 55038, 57187, 68286, 103292, 103301, 105269, 107318, 113362]",NA,"Sequel to the original Mobile Suit Gundam: Battle Operation. This is a free-to-play team battle action game based on the ""Mobile Suit Gundam"" series of the Universal Century. Become the strongest MS pilot through 6 vs. 6 battles!",
Go Vacation,64,23667,2011,Tout Public,NA,"['Music', 'Racing', 'Simulator', 'Sport', 'Adventure']",0,7,1,"['Action', 'Sandbox', 'Party']",Yes,2073600,['Namco Bandai Games'],['Namco Bandai Games'],Yes,NA,"[25311, 26574, 35994, 37419, 105011, 113360, 114285, 118871, 119161, 119422]",NA,"In Go Vacation players explore four paradise resorts hosted on Kawawii Island: Marine, City, Mountain, and Snow. Over 50 activities are available on the island including bungee jumping, ice fishing, scuba diving, miniature golf, tennis, off-road racing, and snowman building. In the bungee jumping mini-game, players are challenged by needing to brake as close to the ground as possible. The island can be explored at leisure and navigated by walking, rollerblading, or riding on an ATV.",
Hello Neighbor,38,18167,2017,Tout Public,NA,"['Puzzle', 'Role-playing (RPG)', 'Strategy', 'Adventure', 'Indie']",199,25,7,"['Action', 'Horror', 'Thriller', 'Stealth', 'Comedy', 'Sandbox', 'Open world']",Yes,2073600,['tinyBuild'],['DYNAMIC PIXELS'],NA,First person,"[17548, 25311, 25646, 26574, 27092, 35994, 36198, 55190, 56033, 107614]",Unreal Engine,Hello Neighbor is a stealth horror game about sneaking into Mr.Petersons house to figure out what horrible secrets he's hiding in the basement. You play against an advanced AI that learns from your every move. Really enjoying climbing through that backyard window? Expect a bear trap there. Sneaking through the front door? There'll be cameras there soon. Trying to escape? The Neighbor will find a shortcut and catch you.,"In Hello Neighbor, the player finds themselves moving into a new house across the street of a mysterious neighbor, who seems to be keeping a secret in his basement. The player's task is to break into the neighbor's home and gather items needed to unlock and access his basement. As the player explores the neighbor's house, he must not be spotted by the neighbor, or he will be chased down and, if the player is not quick enough to escape, caught. If the player is caught, he will be sent back to his own house and will have to break in again."
Head AS Code,N/A,139502,2021,NA,NA,"['Adventure', 'Indie', 'Visual Novel']",0,1,1,['Horror'],Yes,1190400,['Miracle Moon'],['Miracle Moon'],NA,First person,"[13189, 18011, 24426, 25646, 27266, 55282, 56033, 68271, 87514, 111130]",GameMaker: Studio,"Eight captives cooperate or compete for escape, all under the manipulation of a dangerous psychopath. Can you really trust the people around you, or even yourself? It all started that day, in the metro...","Your goal is to win the Dating Game.
Simon Fournier woke up. He instantly realized something was amiss. That day was April 22, 2022 and he finally finished his exams! He was going home in a train with his childhood friend, Jasmine, and his roommate, Marco. However, when he woke up, he realized he was not in the train. He was somewhere else.

You are eight but none can escape.
In the company of friends, strangers and foes, he has no choice but to play this dangerous game introduced as the Dating Game. It's not a joke; it's dangerous. If they failed, they would die. It is a merciless environment where tensions rise from seemingly nothing, where no one is safe. Any misstep could get you killed.

The question you must answer is...
One question quickly became two, then five, then twenty. What is Smiley's real identity? Who really are the other participants? Is Smiley really among them? What is the purpose of the Dating Game?

And most importantly...
Who will be making the sacrifice?"
Raid: Shadow Legends,N/A,109029,2018,Tout Public,NA,"['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)']",0,26,3,"['Action', 'Fantasy']",Yes,2073600,['Plarium Games'],['Plarium Games'],NA,Third person,"[7615, 13196, 19404, 27092, 28182, 54775, 55199, 96217, 106987, 115653]",NA,"Battle your way through a visually-stunning realistic fantasy RPG with hundreds of Champions from 16 playable factions.

To save the world of Teleria, you will recruit its most legendary warriors from the forces of Light and Darkness. You must train them to fight together, mold them into living weapons, and assemble the greatest raiding party ever seen.",
Chasm,72,3222,2018,Tout Public,NA,"['Platform', 'Role-playing (RPG)', 'Adventure', 'Indie']",21,14,7,"['Action', 'Fantasy']",Yes,2073600,"['Bit Kid, Inc.', 'Leadman Games']","['Bit Kid, Inc.']",NA,Side view,"[9806, 14760, 18182, 18869, 19150, 22387, 24426, 34021, 36198, 55190]",NA,"Chasm is a procedurally-generated RPG Platformer for PC (Win, Mac, & Linux), Playstation 4, and Nintendo Switch. Taking equal inspiration from hack 'n slash dungeon crawlers and Metroidvania-style platformers, it will immerse you in a procedurally-generated fantasy world full of exciting treasure, deadly enemies, and abundant secrets.","When a small mining community falls silent, a young soldier named Daltyn is sent to investigate. Upon arriving in the remote mountain town of Karthas, he discovers that paranormal forces have sealed the town off from the outside world. Now trapped, he's left with no option but to explore the mines below the town and uncover the source of the disturbances. Six huge procedurally-generated areas await, each lovingly crafted in a retro pixel art style. Help Daltyn gain new abilities and equipment, evade dangerous traps, and defeat hordes of deadly enemies in order to save Karthas - and possibly the world!"
Code of Princess EX,66,90104,2018,Tout Public,NA,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure']",0,2,2,['Action'],Yes,2073600,"['Nicalis, Inc.', 'Pikii']",[],NA,Side view,"[54775, 55199, 76253, 81249, 96217, 103168, 103303, 106987, 113109, 115280]",NA,"Journeying back to an acclaimed cult hit, Code of Princess EX is an updated remake of the classic Nintendo 3DS “hack-and-slash” action game that features role-playing game (RPG) elements. This all-new EX version introduces higher-resolution art, a local (two-player) co-op option for the entire Campaign Mode and numerous other gameplay additions and enhancements including improved AI, updated balancing, a new character leveling-up system and overall better playability.","The story within Code of Princess EX follows Princess Solange of DeLuxia as she fights to restore order in a world where monsters are trying to overtake the human race. Armed with the legendary sword DeLuxcalibur, Solange assembles a team of talented fighters to join her quest. Together, they embark on an epic journey where they will confront the monster uprising and try to discover its secret origins."
This Is the Police 2,66,84486,2018,18 year,NA,"['Simulator', 'Strategy', 'Turn-based strategy (TBS)', 'Tactical', 'Adventure', 'Indie', 'Visual Novel']",4,24,8,"['Action', 'Thriller', 'Drama']",Yes,37402992,['THQ Nordic'],['Weappy Studio'],NA,Side view,"[11423, 24765, 25311, 26574, 26845, 28182, 35371, 35994, 55984, 79134]",NA,"Interpret the law as you see fit in This Is the Police 2, sequel to the acclaimed noir drama This Is the Police! Run the sheriff's department, manage your cops, investigate, interrogate, and incarcerate. Make tough decisions - and try to keep out of prison yourself – in this story-driven mixture of adventure, strategy, and turn-based tactical combat.
Is it a simulation? A management game? A tactical challenge? A visual novel? A puzzle? It's all of these, and more!","Welcome to Sharpwood, where people know their neighbors by name and faithfully keep to their traditions, no matter how barbaric those traditions might be. Smugglers, gangs, and screaming populists call this town their home. Despair grows like a cancer, hand in hand with violence. It’s a hell of a job for the new sheriff, Lilly Reed (voiced by Sarah Hamilton, of the celebrated adventure saga The Longest Journey). She’s struggling to maintain order and peace, while her subordinates are uncouth men who aren’t used to taking commands from a young woman. But everything changes when a mysterious stranger calling himself Warren Nash appears in Sharpwood. And no one knows what he'll bring to the town: salvation or perdition.

Just like the first game, This Is the Police 2 is a mixture of adventure and management genres, and this time it enjoys further unexpected mechanics that will strengthen both the strategic and tactical parts of the game. It won’t be enough just managing the equipment of your policemen and keeping in mind their individual skills. Every challenge requires the player’s direct participation, and the outcomes will depend on every decision you make. Now your subordinates aren’t just some resource; they are living people with their own strengths, weaknesses, fears and prejudices, and you'll have to reckon with all these things in order to survive."
Titan Quest,77,8311,2006,16 year,NA,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up""]",0,7,5,"['Action', 'Fantasy']",Yes,2304000,"['THQ', 'THQ Nordic']",['Iron Lore Entertainment'],Yes,Bird view / Isometric,"[80, 660, 1593, 2480, 9938, 10388, 15127, 15718, 19133, 19560]",PathEngine,"Titan Quest is an action role playing hack and slash video game developed by Iron Lore Entertainment. It was released worldwide by THQ on June 26, 2006. The game was released on Steam, along with the expansion Titan Quest: Immortal Throne, on July 17, 2007. The game is also available via Impulse, GamersGate, GameTap, Direct2Drive and OnLive. In 2013, the IP for Titan Quest, along with most of THQ's other games was purchased by Nordic Games.","Titan Quest is based on the end of communication between the gods and humanity. The main character (whose name and sex can be chosen by the player) begins the quest on a dirt road near a small village named Helos. The world has been overrun by beasts and creatures (drawn largely from mythology) that are terrorizing the countryside wrecking harvests, burning temples, invading villages and cemeteries, besieging cities etc. After being sent on a mission to Delphi by the Spartan general Leonidas, the story revolves around the fictional order of Prometheus and their efforts to restore balance to the world. The hero finds centaurs, harpies, automatons, spiders and scorpions, yetis, undead soldiers and other such monsters derived from myth, relentlessly guarding the way and trying to prevent him from reaching the next village or town. The hero must occasionally face stronger 'miniboss' monsters, usually as part of a side quest. Bosses also appear at intervals generally guarding a main quest item, transportation device, quest NPC, etc. The player faces a boss enemy (called telkines) at the end of each 'act' (Greece, Egypt and The Orient) and faces a final boss enemy at Mount Olympus, the Titan Typhon."
Yakuza 0,85,11397,2015,18 year,NA,"['Role-playing (RPG)', 'Simulator', ""Hack and slash/Beat 'em up"", 'Adventure']",0,9,4,"['Action', 'Fantasy', 'Historical', 'Drama', 'Sandbox', 'Open world']",Yes,2073600,"['Sega Games', 'Sega', 'Sega Corporation']","['Ryū Ga Gotoku Studios', 'Sega Games']",NA,Third person,"[1877, 9243, 10776, 11156, 17379, 17548, 19560, 26574, 36198, 47823]",NA,"The glitz, glamour, and unbridled decadence of the 80s are back! Yakuza 0 is a prequel set in 1988 to the Yakuza series, taking place before the first game. Fight like hell through Tokyo and Osaka with protagonist Kazuma Kiryu and series regular Goro Majima. Play as Kazuma Kiryu and discover how he finds himself in a world of trouble when a simple debt collection goes wrong and his mark winds up murdered. Then, step into the silver-toed shoes of Goro Majima and explore his “normal” life as the proprietor of a cabaret club.",
Salt and Sanctuary,84,7709,2016,18 year,NA,"['Platform', 'Role-playing (RPG)', 'Adventure', 'Indie']",2,11,7,"['Action', 'Fantasy', 'Horror']",Yes,8294400,['Ska Studios'],['Ska Studios'],Yes,Side view,"[3222, 14760, 24426, 28070, 36198, 55199, 56033, 96217, 105049, 106987]",NA,"""Salt and Sanctuary seamlessly combines fast, brutal, and complex 2D combat with richly developed RPG mechanics. Discover, craft, and upgrade over 600 weapons, armor pieces, spells, and items as you explore a cursed realm of forgotten cities, blood-soaked dungeons, desecrated monuments, and the fallen lords they once celebrated.""","""A doomed sailor is shipwrecked on an uncharted island. In fog-shrouded valleys, where grinning, mossy corpses cling to rusted arms, shambling figures begin to stir. Beneath crumbling, salt-worn structures, labyrinthine passageways lead to unspeakable evil, long forgotten by man."""
WarioWare Gold,78,90108,2018,Tout Public,NA,['Arcade'],0,5,1,"['Action', 'Party']",Yes,1280000,"['Nintendo of America', 'Nintendo of Europe', 'Nintendo']","['Nintendo EPD', 'Intelligent Systems Co., Ltd.']",NA,Side view,"[15851, 43367, 87728, 89025, 96452, 112078, 113895, 114111, 118985, 119207]",NA,"The infamous schemer, Wario, is back!

Play his brand-new microgame collection, where you'll have seconds to complete 300 different microgames. Better think fast to succeed! You'll use the touchscreen, tilt the system, push buttons, and rock the mic as you laugh through fully voiced stories featuring new and classic characters!",
Dead Cells,89,26855,2017,16 year,NA,"['Platform', 'Adventure', 'Indie']",7,39,9,"['Action', 'Fantasy']",Yes,2073600,['Motion Twin'],"['Motion Twin', 'Evil Empire']",NA,Side view,"[3222, 9938, 18869, 19150, 20329, 22387, 36198, 55173, 55190, 56033]",Heaps.io,"Dead Cells is a rogue-lite, metroidvania inspired, action-platformer. You'll explore a sprawling, ever-changing castle... assuming you’re able to fight your way past its keepers in 2D souls-lite combat. No checkpoints. Kill, die, learn, repeat.",
Flipping Death,83,27434,2018,Tout Public,NA,"['Platform', 'Puzzle', 'Adventure', 'Indie']",4,11,5,"['Action', 'Fantasy', 'Horror', 'Comedy', 'Mystery']",Yes,2073600,"['Zoink Games', 'Rising Star Games']",['Zoink Games'],NA,Side view,"[9835, 18011, 20342, 24426, 25646, 28070, 55190, 56033, 96217, 111130]",NA,"Possess the living, aid the dead and flip between the worlds of Flipping Death - a puzzling adventure platformer where you find yourself filling in for Death. Maybe your new powers will help you solve the mystery of your own demise?",
Overcooked 2,81,103341,2018,Tout Public,NA,"['Simulator', 'Strategy', 'Tactical', 'Indie', 'Arcade']",6,25,6,"['Action', 'Comedy', 'Kids', 'Party']",Yes,2073600,['Team17'],['Ghost Town Games'],Yes,Bird view / Isometric,"[21642, 25311, 26574, 35994, 36553, 38967, 55590, 65827, 79134, 107218]",NA,Overcooked returns with a brand-new helping of chaotic cooking action! Journey back to the Onion Kingdom and assemble your team of chefs in classic couch co-op or online play for up to four players. Hold onto your aprons… it’s time to save the world again!,
Minit,81,26970,2018,Tout Public,NA,"['Puzzle', 'Role-playing (RPG)', 'Adventure', 'Indie']",1,24,8,"['Action', 'Fantasy', 'Comedy', 'Mystery']",Yes,2073600,['Devolver Digital'],"['Kitty Calis', 'Jan Willem Nijman', 'Jukio Kallio', 'Dominik Johann']",NA,Bird view / Isometric,"[17548, 18869, 20329, 22387, 24426, 36198, 47823, 80916, 96217, 106987]",GameMaker: Studio,Minit is a peculiar little adventure played sixty seconds at a time.,
Monster Hunter: World,90,36926,2018,16 year,NA,"['Role-playing (RPG)', 'Adventure']",90,32,3,"['Action', 'Fantasy']",Yes,33177600,['Capcom'],['Capcom'],Yes,Third person,"[22387, 27092, 28168, 36198, 55038, 55199, 81249, 96217, 106987, 113360]",MT Framework,"Welcome to a new world! Take on the role of a hunter and slay ferocious monsters in a living, breathing ecosystem where you can use the landscape and its diverse inhabitants to get the upper hand. Hunt alone or in co-op with up to three other players, and use materials collected from fallen foes to craft new gear and take on even bigger, badder beasts!",
Ōkami HD,90,20744,2012,Tout Public,NA,"['Role-playing (RPG)', 'Adventure']",0,4,5,"['Action', 'Fantasy', 'Historical', 'Comedy']",Yes,2287800,['Capcom'],"['Clover Studio', 'Capcom']",NA,Third person,"[19164, 27092, 28168, 55038, 55199, 81249, 96217, 103303, 106987, 113360]",NA,"Experience the critically acclaimed masterpiece with its renowned Sumi-e ink art style in breathtaking high resolution. Take on the role of Amaterasu, the Japanese sun goddess who inhabits the form of a legendary white wolf, on a quest to defeat Orochi, an eight-headed demon and tyrannical monster responsible for turning the world of Nippon into a ruined wasteland.",
